CS,Endog.,Iteration,Cost,Low,High,LB,LBLow,LBHigh
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",0,1298.6364726082315,1290.3790160627832,1306.89392915368,1019.7392299967729,990.3132237672602,1049.1652362262857
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",1,1116.7140640619293,1111.7221470504842,1121.7059810733745,1019.7392299967729,990.3132237672602,1049.1652362262857
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",2,1080.6252327423797,1075.475606594044,1085.7748588907154,1019.7392299967729,990.3132237672602,1049.1652362262857
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",3,1070.9559162857342,1065.6617827319844,1076.250049839484,1019.7392299967729,990.3132237672602,1049.1652362262857
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",4,1073.084749337966,1067.878041146759,1078.2914575291732,1019.7392299967729,990.3132237672602,1049.1652362262857
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",5,1070.3616159357994,1065.1589321154545,1075.5642997561442,1019.7392299967729,990.3132237672602,1049.1652362262857
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",6,1063.9231498936228,1058.647903707123,1069.1983960801226,1019.7392299967729,990.3132237672602,1049.1652362262857
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",7,1062.7518350804148,1057.4984081253126,1068.005262035517,1019.7392299967729,990.3132237672602,1049.1652362262857
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",8,1059.7323869612733,1054.6139955151496,1064.850778407397,1019.7392299967729,990.3132237672602,1049.1652362262857
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",9,1060.8354365077482,1055.7474164254813,1065.9234565900151,1019.7392299967729,990.3132237672602,1049.1652362262857
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",10,1060.0982501749768,1054.9998093182778,1065.1966910316758,1019.7392299967729,990.3132237672602,1049.1652362262857
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",0,1294.5514935268197,1286.279446032965,1302.8235410206744,987.138238786879,958.7503271343618,1015.5261504393962
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",1,1084.1287703464598,1079.273951924915,1088.9835887680044,987.138238786879,958.7503271343618,1015.5261504393962
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",2,1050.2048327084653,1044.9794433140687,1055.430222102862,987.138238786879,958.7503271343618,1015.5261504393962
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",3,1039.537128111009,1034.3013594360625,1044.7728967859555,987.138238786879,958.7503271343618,1015.5261504393962
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",4,1036.2473580251933,1031.0225775936497,1041.472138456737,987.138238786879,958.7503271343618,1015.5261504393962
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",5,1031.667540713529,1026.6083776662933,1036.7267037607646,987.138238786879,958.7503271343618,1015.5261504393962
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",6,1034.247745059134,1029.0715245778824,1039.4239655403858,987.138238786879,958.7503271343618,1015.5261504393962
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",7,1031.9231394116923,1026.7427544842303,1037.1035243391543,987.138238786879,958.7503271343618,1015.5261504393962
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",8,1025.8496243503919,1020.7929536258624,1030.9062950749214,987.138238786879,958.7503271343618,1015.5261504393962
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",9,1023.8055374323513,1018.6924922824396,1028.918582582263,987.138238786879,958.7503271343618,1015.5261504393962
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",10,1026.7335052847463,1021.4865941900458,1031.980416379447,987.138238786879,958.7503271343618,1015.5261504393962
"[100, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",0,1298.3624602093619,1290.0985801554525,1306.6263402632712,1009.0756025733449,979.9821059831053,1038.1690991635844
"[100, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",1,1107.5699245411306,1102.564846038593,1112.5750030436682,1009.0756025733449,979.9821059831053,1038.1690991635844
"[100, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",2,1079.3591529530845,1074.045449207008,1084.672856699161,1009.0756025733449,979.9821059831053,1038.1690991635844
"[100, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",3,1068.7230881210962,1063.4149387879113,1074.0312374542812,1009.0756025733449,979.9821059831053,1038.1690991635844
"[100, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",4,1064.2011371930216,1058.9700042087284,1069.4322701773149,1009.0756025733449,979.9821059831053,1038.1690991635844
"[100, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",5,1062.4382262020918,1057.0208431062965,1067.855609297887,1009.0756025733449,979.9821059831053,1038.1690991635844
"[100, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",6,1057.5330198954493,1052.1320824189602,1062.9339573719385,1009.0756025733449,979.9821059831053,1038.1690991635844
"[100, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",7,1050.7403586215014,1045.5596390395283,1055.9210782034745,1009.0756025733449,979.9821059831053,1038.1690991635844
"[100, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",8,1051.223327141491,1046.038036830994,1056.4086174519878,1009.0756025733449,979.9821059831053,1038.1690991635844
"[100, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",9,1050.6773615766526,1045.475391205153,1055.8793319481522,1009.0756025733449,979.9821059831053,1038.1690991635844
"[100, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",10,1047.7496103544368,1042.5720524754256,1052.927168233448,1009.0756025733449,979.9821059831053,1038.1690991635844
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",0,1686.9974335848078,1675.7225240473308,1698.2723431222848,1495.760153417328,1452.3326425470013,1539.1876642876546
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",1,1639.8941303110314,1628.31285547059,1651.4754051514728,1495.760153417328,1452.3326425470013,1539.1876642876546
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",2,1628.1776042267425,1616.7209910839758,1639.634217369509,1495.760153417328,1452.3326425470013,1539.1876642876546
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",3,1626.3903664322659,1614.9385000823231,1637.8422327822086,1495.760153417328,1452.3326425470013,1539.1876642876546
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",4,1622.188565540669,1610.7911295495426,1633.5860015317955,1495.760153417328,1452.3326425470013,1539.1876642876546
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",5,1621.1037750316248,1609.7145455096372,1632.4930045536123,1495.760153417328,1452.3326425470013,1539.1876642876546
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",6,1621.0401278881625,1609.6470382103162,1632.4332175660088,1495.760153417328,1452.3326425470013,1539.1876642876546
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",7,1619.9928724242407,1608.5761211027755,1631.4096237457059,1495.760153417328,1452.3326425470013,1539.1876642876546
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",8,1620.4227522929014,1609.0223162185184,1631.8231883672843,1495.760153417328,1452.3326425470013,1539.1876642876546
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",9,1613.8733348805467,1602.438114236692,1625.3085555244015,1495.760153417328,1452.3326425470013,1539.1876642876546
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",10,1619.7303973353853,1608.3676613787943,1631.0931332919763,1495.760153417328,1452.3326425470013,1539.1876642876546
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",0,1562.6110540117356,1551.8399401210581,1573.3821679024131,1303.5397539571286,1265.6221746504134,1341.4573332638438
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",1,1430.3205048412708,1417.7267934923166,1442.914216190225,1303.5397539571286,1265.6221746504134,1341.4573332638438
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",2,1469.4830282062273,1456.1222561700038,1482.843800242451,1303.5397539571286,1265.6221746504134,1341.4573332638438
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",3,1478.7103839623817,1465.1001165381113,1492.3206513866521,1303.5397539571286,1265.6221746504134,1341.4573332638438
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",4,1490.4561009754575,1477.087502435389,1503.824699515526,1303.5397539571286,1265.6221746504134,1341.4573332638438
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",5,1450.4762311260502,1438.5059320801374,1462.4465301719629,1303.5397539571286,1265.6221746504134,1341.4573332638438
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",6,1451.1514102364752,1439.1783547276818,1463.1244657452685,1303.5397539571286,1265.6221746504134,1341.4573332638438
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",7,1448.9917786937858,1437.0896318890962,1460.8939254984755,1303.5397539571286,1265.6221746504134,1341.4573332638438
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",8,1451.3875894680086,1439.4775254953881,1463.2976534406291,1303.5397539571286,1265.6221746504134,1341.4573332638438
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",9,1452.8981947057089,1440.9531515068923,1464.8432379045255,1303.5397539571286,1265.6221746504134,1341.4573332638438
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",10,1452.9929213774553,1441.0384235826934,1464.9474191722172,1303.5397539571286,1265.6221746504134,1341.4573332638438
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",0,1368.9027506515943,1359.6795652175663,1378.1259360856222,1187.9190824678108,1153.3294894820863,1222.5086754535353
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",1,1363.655299422811,1351.4350148745746,1375.8755839710473,1187.9190824678108,1153.3294894820863,1222.5086754535353
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",2,1308.9480558689238,1297.9627971224156,1319.933314615432,1187.9190824678108,1153.3294894820863,1222.5086754535353
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",3,1299.4375203273855,1288.3188722741909,1310.5561683805802,1187.9190824678108,1153.3294894820863,1222.5086754535353
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",4,1296.932867249007,1285.793947643239,1308.0717868547747,1187.9190824678108,1153.3294894820863,1222.5086754535353
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",5,1297.0740970525471,1285.9171878785137,1308.2310062265806,1187.9190824678108,1153.3294894820863,1222.5086754535353
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",6,1296.1773233539084,1284.9531744074286,1307.4014723003881,1187.9190824678108,1153.3294894820863,1222.5086754535353
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",7,1295.0700844420385,1283.8480949136022,1306.2920739704748,1187.9190824678108,1153.3294894820863,1222.5086754535353
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",8,1294.776058784928,1283.5392294197952,1306.0128881500607,1187.9190824678108,1153.3294894820863,1222.5086754535353
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",9,1293.4865250343266,1282.2678892487531,1304.7051608199001,1187.9190824678108,1153.3294894820863,1222.5086754535353
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",10,1293.641261708388,1282.4071890724142,1304.8753343443616,1187.9190824678108,1153.3294894820863,1222.5086754535353
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",0,1337.046426299843,1328.0382930203177,1346.0545595793683,1166.306849695393,1132.1960247885343,1200.417674602252
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",1,1368.9251386592512,1356.4998756349635,1381.3504016835388,1166.306849695393,1132.1960247885343,1200.417674602252
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",2,1311.9463328507973,1301.2070809529787,1322.6855847486158,1166.306849695393,1132.1960247885343,1200.417674602252
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",3,1299.489695730234,1288.999549571916,1309.9798418885518,1166.306849695393,1132.1960247885343,1200.417674602252
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",4,1291.878177551318,1281.5541764072952,1302.2021786953408,1166.306849695393,1132.1960247885343,1200.417674602252
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",5,1288.782614581669,1278.4213641262884,1299.1438650370494,1166.306849695393,1132.1960247885343,1200.417674602252
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",6,1287.479938195601,1277.251741666229,1297.7081347249732,1166.306849695393,1132.1960247885343,1200.417674602252
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",7,1283.269885493125,1272.986249261053,1293.553521725197,1166.306849695393,1132.1960247885343,1200.417674602252
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",8,1280.7196212167999,1270.447648143099,1290.9915942905006,1166.306849695393,1132.1960247885343,1200.417674602252
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",9,1279.4231807202902,1269.1759977047793,1289.6703637358012,1166.306849695393,1132.1960247885343,1200.417674602252
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",10,1278.9816229349856,1268.7509614066485,1289.2122844633227,1166.306849695393,1132.1960247885343,1200.417674602252
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",0,1322.5976008361397,1313.7978569951754,1331.397344677104,1118.4857568218417,1085.8408641838435,1151.13064945984
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",1,1302.720578745011,1291.3225826238468,1314.118574866175,1118.4857568218417,1085.8408641838435,1151.13064945984
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",2,1260.0828070294508,1249.8717132216625,1270.293900837239,1118.4857568218417,1085.8408641838435,1151.13064945984
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",3,1236.6548794304729,1226.7816502756407,1246.528108585305,1118.4857568218417,1085.8408641838435,1151.13064945984
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",4,1216.2415992579088,1206.3556724065431,1226.1275261092744,1118.4857568218417,1085.8408641838435,1151.13064945984
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",5,1206.2398412438276,1196.4816490961396,1215.9980333915157,1118.4857568218417,1085.8408641838435,1151.13064945984
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",6,1201.0549512257921,1191.7847004643106,1210.3252019872737,1118.4857568218417,1085.8408641838435,1151.13064945984
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",7,1204.2953602766956,1194.5035080839739,1214.0872124694174,1118.4857568218417,1085.8408641838435,1151.13064945984
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",8,1203.8141984113327,1194.0259370743229,1213.6024597483424,1118.4857568218417,1085.8408641838435,1151.13064945984
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",9,1195.242781461357,1185.90800002785,1204.577562894864,1118.4857568218417,1085.8408641838435,1151.13064945984
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",10,1195.3361535717431,1186.0847215577398,1204.5875855857464,1118.4857568218417,1085.8408641838435,1151.13064945984
"[100, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",0,1335.7228345273754,1326.7040559964867,1344.7416130582642,1155.1809908882772,1121.401800663231,1188.9601811133234
"[100, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",1,1354.017328569462,1341.83822490106,1366.1964322378642,1155.1809908882772,1121.401800663231,1188.9601811133234
"[100, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",2,1300.2037499972964,1289.2378930404093,1311.1696069541836,1155.1809908882772,1121.401800663231,1188.9601811133234
"[100, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",3,1280.4066749347749,1270.1825409207277,1290.630808948822,1155.1809908882772,1121.401800663231,1188.9601811133234
"[100, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",4,1276.8961309676183,1266.6161741652586,1287.176087769978,1155.1809908882772,1121.401800663231,1188.9601811133234
"[100, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",5,1268.6711313690664,1258.4544754076096,1278.8877873305232,1155.1809908882772,1121.401800663231,1188.9601811133234
"[100, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",6,1265.9584822803024,1255.7987211885031,1276.1182433721017,1155.1809908882772,1121.401800663231,1188.9601811133234
"[100, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",7,1264.2170721587456,1254.0276468019633,1274.406497515528,1155.1809908882772,1121.401800663231,1188.9601811133234
"[100, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",8,1260.2402584063882,1250.0828420065689,1270.3976748062075,1155.1809908882772,1121.401800663231,1188.9601811133234
"[100, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",9,1257.7258988736448,1247.5146169114532,1267.9371808358364,1155.1809908882772,1121.401800663231,1188.9601811133234
"[100, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",10,1251.1896441021995,1240.924462307323,1261.454825897076,1155.1809908882772,1121.401800663231,1188.9601811133234
